ModelId	State	LabelName
10.0.0.45-111.221.77.175-443-udp	2	
10.0.0.45-111.221.77.176-443-udp	220000000000000000000000000000000000000000000	
10.0.0.45-113.160.202.28-15779-udp	2	
10.0.0.45-115.118.238.71-20757-tcp	8	
10.0.0.45-115.197.189.205-62375-tcp	5	
10.0.0.45-115.230.109.162-9966-tcp	9	
10.0.0.45-115.70.168.243-51283-udp	2	
10.0.0.45-116.241.114.3-32118-udp	5	
10.0.0.45-119.200.155.142-26013-tcp	9	
10.0.0.45-119.202.190.54-47693-tcp	82.	
10.0.0.45-119.224.90.113-42374-udp	2	
10.0.0.45-119.77.197.227-49400-udp	2	
10.0.0.45-120.60.22.80-16397-tcp	8	
10.0.0.45-122.106.235.221-59163-udp	2	
10.0.0.45-122.58.107.213-63926-tcp	22.	
10.0.0.45-123.236.46.7-47231-tcp	8	
10.0.0.45-124.83.241.252-443-tcp	96.Z+Z.Z+W.	
10.0.0.45-125.168.3.215-57908-tcp	8	
10.0.0.45-125.237.96.196-23290-udp	2	
10.0.0.45-126.79.36.78-18996-udp	2	
10.0.0.45-128.199.58.26-443-tcp	96.	
10.0.0.45-128.2.217.13-80-tcp	96.	
10.0.0.45-129.130.18.60-34562-udp	2	
10.0.0.45-130.132.21.179-80-tcp	96.	
10.0.0.45-130.211.103.172-80-tcp	96.	
10.0.0.45-130.211.145.33-80-tcp	9	
10.0.0.45-130.211.166.184-80-tcp	9	
10.0.0.45-130.211.186.86-80-tcp	86.	
10.0.0.45-130.211.64.24-80-tcp	66.F.	
10.0.0.45-130.211.82.243-80-tcp	96.W.W+W.	
10.0.0.45-130.211.93.237-80-tcp	96.Z0000000000000000000000W.	
10.0.0.45-130.242.110.151-54495-tcp	88.	
10.0.0.45-130.83.32.16-13901-tcp	1	
10.0.0.45-134.170.136.81-50003-tcp	9	
10.0.0.45-134.170.136.81-50003-udp	9	
10.0.0.45-134.170.185.126-443-tcp	96.	
10.0.0.45-134.170.188.139-80-tcp	88.Y.Z,	
10.0.0.45-134.170.71.72-50006-tcp	8	
10.0.0.45-134.170.71.76-50003-tcp	9	
10.0.0.45-134.170.71.76-50003-udp	9	
10.0.0.45-134.170.97.39-2006-tcp	9	
10.0.0.45-134.170.97.39-2006-udp	9	
10.0.0.45-134.170.97.39-2007-tcp	9	
10.0.0.45-134.170.97.39-2007-udp	9	
10.0.0.45-134.213.161.106-443-tcp	99*W.Z,Z*Z,Z+Z,Z+z,Z*W.	
10.0.0.45-134.213.18.173-80-tcp	69.Z+W.	
10.0.0.45-134.213.55.161-80-tcp	88+V.Y,	
10.0.0.45-134.34.213.202-52015-tcp	9	
10.0.0.45-134.60.106.94-27793-tcp	8	
10.0.0.45-136.243.25.26-443-tcp	88,y,	
10.0.0.45-137.116.195.37-443-tcp	5	
10.0.0.45-137.117.241.14-80-tcp	9	
10.0.0.45-137.158.154.11-80-tcp	96.	
10.0.0.45-137.226.141.167-47632-tcp	9	
10.0.0.45-138.108.96.100-80-tcp	88+Y.Y,W*Y.W.Y,Y00Y,y,y,Y*W.Y,y,Y*Y0Y+y*W.Y*h*W.Y*h*h*h*h*W.Y*W.Y*W.Y*h*h*h*W.Y*Y000000000000000000Z.Y0W.Y0000000W.	
10.0.0.45-14.36.2.102-9410-udp	2	
10.0.0.45-14.36.35.172-15214-tcp	1	
10.0.0.45-14.45.15.155-42982-udp	2	
10.0.0.45-14.50.19.204-20137-tcp	9	
10.0.0.45-140.113.14.13-443-tcp	86.Y0000000000000000000000000W.	
10.0.0.45-140.114.70.116-18463-tcp	9	
10.0.0.45-141.101.114.15-80-tcp	96.Z000000Z*i*z*W.Z*	
10.0.0.45-141.101.115.15-80-tcp	96.Z+W.Z0000000W.Z*w*	
10.0.0.45-143.95.83.184-80-tcp	99.z.Z,	
10.0.0.45-144.76.106.115-443-tcp	88.Z.z.Z.Z.Z.Z.Z*W.Z+Z.w.	
10.0.0.45-145.120.13.251-46508-tcp	1	
10.0.0.45-146.148.14.238-80-tcp	9	
10.0.0.45-146.185.23.162-80-tcp	99.	
10.0.0.45-147.251.128.210-80-tcp	9	
10.0.0.45-148.251.24.69-80-tcp	96.W.W+W.f.W,W.	
10.0.0.45-149.126.77.148-80-tcp	99.I.Z.Z.Z.z.Z.I.i.I.I.I.I.z.z.I.I.I.I.Z.Z.i.i.z.z.z.z.Z.Z.Z.Z.Z.z.i.I.i.I.i.I.Z+Z.Z,I,Z.z.I.Z.Z.z.I.I.i.Z.Z.Z.Z.z.z.Z.Z+Z.	
10.0.0.45-149.126.77.216-80-tcp	89.Z,Z+Z.Z.Z.Z,W.Z,Z+Z.	
10.0.0.45-149.174.144.1-80-tcp	96.Z0000000000000000000000000000000000000W.	
10.0.0.45-149.174.149.1-80-tcp	96.Z00000000000000000000000W.	
10.0.0.45-149.174.67.72-443-tcp	96.Z,Z.Z*Z.W.	
10.0.0.45-149.174.67.72-80-tcp	96.W+Z.W*W.Z,Z00000000000000000000000W.	
10.0.0.45-149.174.97.86-80-tcp	89.Z*	
10.0.0.45-149.202.27.201-80-tcp	8	
10.0.0.45-149.210.229.153-29800-tcp	88,Z*y+y*	
10.0.0.45-151.249.88.139-80-tcp	8	
10.0.0.45-151.249.88.153-80-tcp	9	
10.0.0.45-151.249.88.159-80-tcp	99.I.Z.i.I.I.z.z.Z.z.	
10.0.0.45-151.249.88.202-80-tcp	8	
10.0.0.45-151.249.88.207-80-tcp	99.	
10.0.0.45-151.249.88.217-80-tcp	96.	
10.0.0.45-151.249.88.72-80-tcp	9	
10.0.0.45-151.249.88.75-80-tcp	99+y+	
10.0.0.45-151.249.88.93-80-tcp	89.	
10.0.0.45-152.115.75.196-80-tcp	9	
10.0.0.45-152.115.75.197-80-tcp	990W.W00Z.	
10.0.0.45-152.115.75.199-80-tcp	99.I.I.Z.	
10.0.0.45-152.115.75.210-80-tcp	96.W.	
10.0.0.45-152.115.75.216-80-tcp	99.	
10.0.0.45-152.115.75.218-443-tcp	9	
10.0.0.45-152.115.75.218-80-tcp	99000000W.i.	
10.0.0.45-152.115.75.219-80-tcp	99.Z.z.	
10.0.0.45-152.115.75.220-443-tcp	96.Z,Z.I.I.Z+W.Z,Z.W.	
10.0.0.45-152.115.75.220-80-tcp	99.F.Z00W.	
10.0.0.45-152.16.195.171-80-tcp	96.	
10.0.0.45-152.163.50.2-80-tcp	66.Z*W.	
10.0.0.45-152.163.50.3-80-tcp	69.Z+W.Z00000000000000000000000	
10.0.0.45-152.163.51.2-80-tcp	96.W.Z00000000000000000000000000	
10.0.0.45-152.163.64.2-80-tcp	99*Z.Z*W.Z000000000000000000W.	
10.0.0.45-152.163.66.131-80-tcp	96.	
10.0.0.45-152.163.66.132-80-tcp	99.W.Z,z,z,Z*Z00000000000000000000000W.	
10.0.0.45-155.158.136.106-13090-tcp	55.	
10.0.0.45-157.55.130.140-40007-udp	2	
10.0.0.45-157.55.130.140-40022-udp	2	
10.0.0.45-157.55.130.140-40026-udp	2	
10.0.0.45-157.55.130.140-40028-udp	9200000e00000e00000	
10.0.0.45-157.55.130.140-40033-udp	2	
10.0.0.45-157.55.130.141-40011-udp	9	
10.0.0.45-157.55.130.141-40018-udp	2200000000000s00000S0000000000000000000000000000000S00000	
10.0.0.45-157.55.130.141-40023-udp	2	
10.0.0.45-157.55.130.141-40030-udp	2	
10.0.0.45-157.55.130.141-443-udp	2	
10.0.0.45-157.55.130.142-40009-udp	8	
10.0.0.45-157.55.130.142-40019-udp	5	
10.0.0.45-157.55.130.142-40030-udp	6	
10.0.0.45-157.55.130.142-443-udp	2	
10.0.0.45-157.55.130.143-40003-udp	9	
10.0.0.45-157.55.130.144-40001-udp	2	
10.0.0.45-157.55.130.144-40034-udp	5	
10.0.0.45-157.55.130.144-443-udp	2	
10.0.0.45-157.55.130.145-40001-udp	2	
10.0.0.45-157.55.130.145-40008-udp	2200000000000000000	
10.0.0.45-157.55.130.145-40011-udp	2	
10.0.0.45-157.55.130.145-40023-udp	2	
10.0.0.45-157.55.130.145-40024-udp	2	
10.0.0.45-157.55.130.145-40026-udp	920S000000000w000000000000000000000s00000000000000	
10.0.0.45-157.55.130.145-40028-udp	6	
10.0.0.45-157.55.130.145-443-udp	2	
10.0.0.45-157.55.130.146-40001-udp	6	
10.0.0.45-157.55.130.146-40016-udp	2	
10.0.0.45-157.55.130.146-40017-udp	2	
10.0.0.45-157.55.130.146-40023-udp	2	
10.0.0.45-157.55.130.146-40024-udp	5600000000000000000000000W0W0000000000000000000000	
10.0.0.45-157.55.130.147-40002-udp	5	
10.0.0.45-157.55.130.147-40004-udp	2	
10.0.0.45-157.55.130.147-40011-udp	5	
10.0.0.45-157.55.130.147-40017-udp	2200000B00000	
10.0.0.45-157.55.130.147-40019-udp	2	
10.0.0.45-157.55.130.147-40023-udp	580V0000000000v0000v00000E00000v00000000000Z00V000000000000	
10.0.0.45-157.55.130.147-40024-udp	5	
10.0.0.45-157.55.130.147-40026-udp	2	
10.0.0.45-157.55.130.147-40032-udp	220000000000000000000000000000w00000000000	
10.0.0.45-157.55.130.147-40033-udp	2	
10.0.0.45-157.55.130.148-40005-udp	560	
10.0.0.45-157.55.130.148-40008-udp	6	
10.0.0.45-157.55.130.148-40014-udp	9	
10.0.0.45-157.55.130.148-40028-udp	9	
10.0.0.45-157.55.130.148-40030-udp	22000000000	
10.0.0.45-157.55.130.148-40033-udp	2	
10.0.0.45-157.55.130.149-40004-udp	6	
10.0.0.45-157.55.130.149-40007-udp	2	
10.0.0.45-157.55.130.149-40028-udp	6	
10.0.0.45-157.55.130.150-40004-udp	2	
10.0.0.45-157.55.130.150-40007-udp	5	
10.0.0.45-157.55.130.150-40013-udp	620000000000000000000000000000000000000000000000	
10.0.0.45-157.55.130.150-40019-udp	2	
10.0.0.45-157.55.130.150-40026-udp	9	
10.0.0.45-157.55.130.150-40030-udp	2	
10.0.0.45-157.55.130.151-40001-udp	2	
10.0.0.45-157.55.130.151-40012-udp	5	
10.0.0.45-157.55.130.152-40020-udp	2	
10.0.0.45-157.55.130.152-40028-udp	2	
10.0.0.45-157.55.130.153-40013-udp	620000000000000000000000s00000	
10.0.0.45-157.55.130.153-40019-udp	2	
10.0.0.45-157.55.130.154-40003-udp	55000000000000000000000000000000000000000000	
10.0.0.45-157.55.130.154-40007-udp	550v0V0000000000000	
10.0.0.45-157.55.130.154-40008-udp	2	
10.0.0.45-157.55.130.154-40009-udp	620S0000000000000000000000000w000000000000000B0000000000000000	
10.0.0.45-157.55.130.154-40018-udp	6200000000000000000000000s00000000000000000	
10.0.0.45-157.55.130.154-40024-udp	5	
10.0.0.45-157.55.130.154-40031-udp	5	
10.0.0.45-157.55.130.155-40015-udp	290	
10.0.0.45-157.55.130.155-40029-udp	65000000000000000000000	
10.0.0.45-157.55.130.156-40017-udp	2	
10.0.0.45-157.55.130.156-40023-udp	9	
10.0.0.45-157.55.130.156-443-udp	2	
10.0.0.45-157.55.130.157-40009-udp	2	
10.0.0.45-157.55.130.157-40010-udp	6	
10.0.0.45-157.55.130.157-40011-udp	9	
10.0.0.45-157.55.130.157-40017-udp	220s0	
10.0.0.45-157.55.130.157-40018-udp	620000000000000000000000000000000000000000000000000	
10.0.0.45-157.55.130.157-40024-udp	2	
10.0.0.45-157.55.130.157-40025-udp	2	
10.0.0.45-157.55.130.157-40031-udp	6	
10.0.0.45-157.55.130.157-443-udp	2	
10.0.0.45-157.55.130.158-40002-udp	6	
10.0.0.45-157.55.130.158-40010-udp	9200	
10.0.0.45-157.55.130.158-40015-udp	9200000000000000s00000s00000000000	
10.0.0.45-157.55.130.158-40023-udp	5	
10.0.0.45-157.55.130.158-40026-udp	5	
10.0.0.45-157.55.130.158-40027-udp	2	
10.0.0.45-157.55.130.159-40005-udp	2	
10.0.0.45-157.55.130.159-40007-udp	2	
10.0.0.45-157.55.130.159-40023-udp	5	
10.0.0.45-157.55.130.159-40026-udp	920000000000000000000000000000000000000000v00000000000000	
10.0.0.45-157.55.130.159-40033-udp	2	
10.0.0.45-157.55.130.159-443-udp	2	
10.0.0.45-157.55.130.160-40009-udp	890000000000000000000000000000000000000000	
10.0.0.45-157.55.130.160-40016-udp	660w000000s0b0s0s00b00w0s000s0s0s0b0b0s0W00000s0w0000s0B0s0w00s0000s00s00	
10.0.0.45-157.55.130.160-40022-udp	2	
10.0.0.45-157.55.130.160-40023-udp	2	
10.0.0.45-157.55.130.160-40024-udp	2	
10.0.0.45-157.55.130.160-40027-udp	6	
10.0.0.45-157.55.130.160-40029-udp	950v000000000v0000000000000000v00000000000	
10.0.0.45-157.55.130.161-40001-udp	820s00000b0000b0000B00000B00000b00000B00000z00000000	
10.0.0.45-157.55.130.161-40016-udp	220000000000s0000000000000000s00000000000w00v00000	
10.0.0.45-157.55.130.161-40028-udp	6	
10.0.0.45-157.55.130.161-40031-udp	5	
10.0.0.45-157.55.130.162-40003-udp	950000000000000000000000v00000000000v00000v0E0	
10.0.0.45-157.55.130.162-40027-udp	2	
10.0.0.45-157.55.130.165-40019-udp	5	
10.0.0.45-157.55.130.165-443-udp	2200000000000000000000000000000	
10.0.0.45-157.55.130.166-40002-udp	2	
10.0.0.45-157.55.130.166-40017-udp	2	
10.0.0.45-157.55.130.166-40027-udp	2	
10.0.0.45-157.55.130.166-443-udp	2	
10.0.0.45-157.55.130.167-40004-udp	2	
10.0.0.45-157.55.130.167-40006-udp	650000000000000000	
10.0.0.45-157.55.130.167-40034-udp	2	
10.0.0.45-157.55.130.168-40006-udp	2	
10.0.0.45-157.55.130.168-40013-udp	5	
10.0.0.45-157.55.130.168-40025-udp	2	
10.0.0.45-157.55.130.168-40031-udp	2200000000000000000B0000000000000000w00000s000	
10.0.0.45-157.55.130.169-40001-udp	5	
10.0.0.45-157.55.130.169-40003-udp	6	
10.0.0.45-157.55.130.169-40005-udp	2	
10.0.0.45-157.55.130.169-40015-udp	22000000000000000000B0000000000000000s00000000	
10.0.0.45-157.55.130.169-40022-udp	5	
10.0.0.45-157.55.130.169-40023-udp	2	
10.0.0.45-157.55.130.169-40028-udp	6	
10.0.0.45-157.55.130.169-40031-udp	9	
10.0.0.45-157.55.130.170-40008-udp	9	
10.0.0.45-157.55.130.170-40017-udp	6	
10.0.0.45-157.55.130.170-40021-udp	920W00000000000000000000000f00000000000000000000000W0	
10.0.0.45-157.55.130.171-40003-rtcp	2	
10.0.0.45-157.55.130.171-40003-udp	520S0000000000000000000000000000000000000000S00000	
10.0.0.45-157.55.130.171-40011-udp	550e0v000000v0e0V00000000v0e0E0E0e0v0000v00E0e0e0b0I0E00v0E0	
10.0.0.45-157.55.130.171-40015-udp	6	
10.0.0.45-157.55.130.172-40002-udp	2	
10.0.0.45-157.55.130.172-40012-udp	8200000000000000000000000000000000000000	
10.0.0.45-157.55.130.172-40020-udp	2	
10.0.0.45-157.55.130.173-40007-udp	5	
10.0.0.45-157.55.130.173-40012-udp	220000B00000B00000b00000B00000	
10.0.0.45-157.55.130.173-443-udp	2	
10.0.0.45-157.55.130.174-40013-rtcp	9	
10.0.0.45-157.55.130.174-40030-udp	2	
10.0.0.45-157.55.130.174-40033-udp	590S0000000000000000000000000000000000000S000	
10.0.0.45-157.55.130.175-40003-udp	5	
10.0.0.45-157.55.130.175-40005-udp	5	
10.0.0.45-157.55.130.175-40019-udp	2	
10.0.0.45-157.55.130.175-443-udp	2	
10.0.0.45-157.55.130.176-40006-udp	2200000000000w0000000000000000000000000000w0000000s00000	
10.0.0.45-157.55.130.176-40008-udp	6	
10.0.0.45-157.55.130.176-40022-udp	6	
10.0.0.45-157.55.130.176-40023-udp	9	
10.0.0.45-157.55.130.189-443-udp	2	
10.0.0.45-157.55.235.140-40017-udp	1	
10.0.0.45-157.55.235.140-40026-udp	1	
10.0.0.45-157.55.235.140-443-udp	1	
10.0.0.45-157.55.235.141-40009-udp	6	
10.0.0.45-157.55.235.141-40011-udp	6	
10.0.0.45-157.55.235.141-40024-udp	1	
10.0.0.45-157.55.235.141-40030-udp	1	
10.0.0.45-157.55.235.142-40015-udp	6	
10.0.0.45-157.55.235.142-40016-udp	5	
10.0.0.45-157.55.235.142-40018-udp	6	
10.0.0.45-157.55.235.142-40022-udp	4	
10.0.0.45-157.55.235.142-40024-udp	5	
10.0.0.45-157.55.235.142-40029-udp	4	
10.0.0.45-157.55.235.142-443-udp	1	
10.0.0.45-157.55.235.143-40001-udp	1	
10.0.0.45-157.55.235.143-40008-udp	6	
10.0.0.45-157.55.235.143-40012-udp	6	
10.0.0.45-157.55.235.143-40030-udp	1100000r00000000000r00000	
10.0.0.45-157.55.235.144-40005-udp	1	
10.0.0.45-157.55.235.144-443-udp	1	
10.0.0.45-157.55.235.145-40014-udp	8	
10.0.0.45-157.55.235.145-40020-udp	6	
10.0.0.45-157.55.235.145-40027-udp	11000000000000000000000000a0000000000000000000000000	
10.0.0.45-157.55.235.146-40001-udp	1	
10.0.0.45-157.55.235.146-40005-udp	4	
10.0.0.45-157.55.235.146-40013-udp	1	
10.0.0.45-157.55.235.146-40017-udp	110000000000000000000000000000000000R00000	
10.0.0.45-157.55.235.146-40020-udp	1	
10.0.0.45-157.55.235.147-40013-udp	6	
10.0.0.45-157.55.235.148-40017-udp	71000000000000000000000000000000000000	
10.0.0.45-157.55.235.148-40018-udp	5	
10.0.0.45-157.55.235.148-40026-udp	450U00000000000000000000y00000u00000000000Z00	
10.0.0.45-157.55.235.148-40027-udp	5	
10.0.0.45-157.55.235.148-40033-udp	460	
10.0.0.45-157.55.235.149-40017-udp	610000000000r000000000000000000000000000	
10.0.0.45-157.55.235.150-40015-udp	1	
10.0.0.45-157.55.235.150-40016-udp	9100U000000000000000000u00000r0000000w00000W0U00000000000u00000	
10.0.0.45-157.55.235.151-40008-udp	6	
10.0.0.45-157.55.235.151-40031-udp	6	
10.0.0.45-157.55.235.151-443-udp	110000000000000000000000000000000000000000000	
10.0.0.45-157.55.235.152-40016-udp	1	
10.0.0.45-157.55.235.152-40024-udp	110	
10.0.0.45-157.55.235.153-40004-udp	5	
10.0.0.45-157.55.235.153-40016-udp	610R000000000A0000000000r0000000000000000w0000	
10.0.0.45-157.55.235.154-40005-udp	1100000000000000r0000000000000000000000W000r00000000000r00000	
10.0.0.45-157.55.235.154-40034-udp	61000000u00000000000000000000000000u0000000u000000000000000	
10.0.0.45-157.55.235.155-40003-udp	1	
10.0.0.45-157.55.235.155-40005-udp	510W0000000000000000000000000000000000000000R00000	
10.0.0.45-157.55.235.155-40016-udp	5	
10.0.0.45-157.55.235.155-40027-udp	5400000000000u000000000000000000000000	
10.0.0.45-157.55.235.155-40032-udp	1	
10.0.0.45-157.55.235.155-40033-udp	510R00000000000000r0000000000000000000000r000000000	
10.0.0.45-157.55.235.156-40001-udp	560	
10.0.0.45-157.55.235.156-40026-udp	9100000A0000b0000A00000A00000a00000A00000v00000000r00000	
10.0.0.45-157.55.235.157-40001-udp	110R000000000r000000000000000000000000000R0000	
10.0.0.45-157.55.235.157-40016-udp	1	
10.0.0.45-157.55.235.158-40019-udp	1	
10.0.0.45-157.55.235.158-40024-udp	110	
10.0.0.45-157.55.235.159-40007-udp	51000000r000000000r00000r00000000000A00000000r00000	
10.0.0.45-157.55.235.159-40032-udp	5	
10.0.0.45-157.55.235.160-40007-udp	1	
10.0.0.45-157.55.235.161-40017-udp	7	
10.0.0.45-157.55.235.161-40020-udp	1	
10.0.0.45-157.55.235.161-40021-udp	160	
10.0.0.45-157.55.235.161-40022-udp	7	
10.0.0.45-157.55.235.161-443-udp	1	
10.0.0.45-157.55.235.162-40030-udp	5	
10.0.0.45-157.55.235.165-40006-udp	9	
10.0.0.45-157.55.235.165-40011-udp	1	
10.0.0.45-157.55.235.165-40013-udp	7	
10.0.0.45-157.55.235.165-40015-udp	920000000000000000	
10.0.0.45-157.55.235.165-40031-udp	6	
10.0.0.45-157.55.235.165-443-udp	1	
10.0.0.45-157.55.235.166-40010-udp	4	
10.0.0.45-157.55.235.166-40011-udp	1	
10.0.0.45-157.55.235.167-40001-udp	510000000000000000000000000000000000000000	
10.0.0.45-157.55.235.167-40008-udp	4400000000000000000000000	
10.0.0.45-157.55.235.167-40010-udp	4400000000000000000000000	
10.0.0.45-157.55.235.167-40020-udp	8	
10.0.0.45-157.55.235.168-40002-udp	9	
10.0.0.45-157.55.235.168-40014-udp	1	
10.0.0.45-157.55.235.168-40029-udp	5	
10.0.0.45-157.55.235.169-40001-udp	6	
10.0.0.45-157.55.235.169-40003-udp	1	
10.0.0.45-157.55.235.169-40013-udp	660R0000000000000000000000F000000000000000000000000S0	
10.0.0.45-157.55.235.169-40020-udp	1	
10.0.0.45-157.55.235.169-40021-udp	6	
10.0.0.45-157.55.235.170-40003-udp	5	
10.0.0.45-157.55.235.170-40010-udp	6	
10.0.0.45-157.55.235.170-40016-udp	6	
10.0.0.45-157.55.235.170-40031-udp	6	
10.0.0.45-157.55.235.170-40033-udp	110000000000000000000000000000000000000000000000	
10.0.0.45-157.55.235.171-40009-udp	1	
10.0.0.45-157.55.235.172-443-udp	1	
10.0.0.45-157.55.235.173-40004-udp	61000000000000r000000000000000000000000000r00000000	
10.0.0.45-157.55.235.173-40011-udp	1100000r00000000000	
10.0.0.45-157.55.235.173-40017-udp	190	
10.0.0.45-157.55.235.173-40025-udp	1	
10.0.0.45-157.55.235.174-40014-udp	4	
10.0.0.45-157.55.235.174-40015-udp	560000000000000000000000000000000000000000000000000000	
10.0.0.45-157.55.235.175-40015-udp	1	
10.0.0.45-157.55.235.175-40021-udp	860	
10.0.0.45-157.55.235.176-40006-udp	1	
10.0.0.45-157.55.235.176-443-udp	1	
10.0.0.45-157.55.235.193-33033-udp	1	
10.0.0.45-157.55.235.194-33033-udp	1	
10.0.0.45-157.55.56.140-40010-udp	5	
10.0.0.45-157.55.56.140-40026-rtcp	2	
10.0.0.45-157.55.56.140-40026-udp	5200S0000000000000	
10.0.0.45-157.55.56.140-40027-udp	620000000000000000000000000000000000000000000000000000000	
10.0.0.45-157.55.56.140-40033-udp	2	
10.0.0.45-157.55.56.140-40034-udp	2	
10.0.0.45-157.55.56.141-40001-udp	5	
10.0.0.45-157.55.56.141-40027-udp	590S00000000000000000000000000000000000000000	
10.0.0.45-157.55.56.141-443-udp	2	
10.0.0.45-157.55.56.142-40025-udp	860	
10.0.0.45-157.55.56.143-40006-udp	2	
10.0.0.45-157.55.56.143-40015-udp	5	
10.0.0.45-157.55.56.143-40027-udp	5	
10.0.0.45-157.55.56.143-40034-udp	660B0s0000s0000000w00b00w0s00b00t0c0a0s0t0a0s0E00s0F0s000s0s0b00s0s0s0b0	
10.0.0.45-157.55.56.144-40013-udp	6	
10.0.0.45-157.55.56.144-443-udp	2	
10.0.0.45-157.55.56.145-40004-udp	6	
10.0.0.45-157.55.56.145-40027-udp	950000000000000000e0000000000000000v00000v00000000	
10.0.0.45-157.55.56.146-40004-udp	2	
10.0.0.45-157.55.56.146-40005-udp	5	
10.0.0.45-157.55.56.147-40011-udp	220	
10.0.0.45-157.55.56.147-40025-udp	220S00000000000000s0000000000000000000000W0000B0000	
10.0.0.45-157.55.56.148-40005-udp	2	
10.0.0.45-157.55.56.148-40009-udp	220	
10.0.0.45-157.55.56.148-40022-udp	6	
10.0.0.45-157.55.56.149-40003-udp	520000	
10.0.0.45-157.55.56.149-40007-udp	5	
10.0.0.45-157.55.56.149-40008-udp	2	
10.0.0.45-157.55.56.149-40018-udp	92000000000000s00000B00000s000000000s00000	
10.0.0.45-157.55.56.149-40019-udp	550i0v000v0e0v000v0i0v00v0E0e0e0v00v0e0E0E0e0v00v0i0v00v0E0E0E0v00v0e0	
10.0.0.45-157.55.56.149-40025-udp	2	
10.0.0.45-157.55.56.149-40028-udp	650000000000000000	
10.0.0.45-157.55.56.149-40030-udp	2	
10.0.0.45-157.55.56.150-40001-udp	2	
10.0.0.45-157.55.56.150-40010-udp	2	
10.0.0.45-157.55.56.150-40017-udp	2	
10.0.0.45-157.55.56.150-443-udp	2	
10.0.0.45-157.55.56.151-40012-udp	2	
10.0.0.45-157.55.56.151-40015-udp	2	
10.0.0.45-157.55.56.151-40016-udp	2	
10.0.0.45-157.55.56.152-40016-udp	8200000000000000000	
10.0.0.45-157.55.56.152-40026-udp	5	
10.0.0.45-157.55.56.152-40033-udp	2	
10.0.0.45-157.55.56.153-40012-udp	6	
10.0.0.45-157.55.56.153-40017-udp	55000000000000v000000000000000000000000000000V00000	
10.0.0.45-157.55.56.153-40023-udp	5	
10.0.0.45-157.55.56.153-40027-udp	2	
10.0.0.45-157.55.56.153-40034-udp	220000000000000000s0000000000000000000000S00s00000000000	
10.0.0.45-157.55.56.154-40018-udp	5	
10.0.0.45-157.55.56.154-40027-udp	2	
10.0.0.45-157.55.56.154-40029-udp	6	
10.0.0.45-157.55.56.154-40031-udp	5	
10.0.0.45-157.55.56.155-40005-udp	52000000000000000000000F000000000000000000s000000	
10.0.0.45-157.55.56.155-40009-udp	990I0s0w000w0t0D0b0f0Z00000w0f0t0z0s00w0a0f0v00f0t0f0z0s0e0c0i0i0v0t0f0a0e0v000s0f0w0t0d0	
10.0.0.45-157.55.56.155-40012-udp	5	
10.0.0.45-157.55.56.155-40017-udp	22000000000000s00000s0000000000000000	
10.0.0.45-157.55.56.155-40018-udp	22000000000000000000000B0000000000000000000	
10.0.0.45-157.55.56.155-40030-udp	22000s000000000s0000000000000000s0000000000000000000000000	
10.0.0.45-157.55.56.155-40034-udp	2	
10.0.0.45-157.55.56.156-40004-udp	2	
10.0.0.45-157.55.56.156-40008-udp	8	
10.0.0.45-157.55.56.156-40027-udp	9	
10.0.0.45-157.55.56.156-40030-udp	6	
10.0.0.45-157.55.56.156-443-udp	2	
10.0.0.45-157.55.56.157-40016-udp	5	
10.0.0.45-157.55.56.157-40030-udp	9	
10.0.0.45-157.55.56.158-40007-udp	2	
10.0.0.45-157.55.56.158-40015-udp	550000000v00000z0000000000e0000000000	
10.0.0.45-157.55.56.158-40017-udp	6	
10.0.0.45-157.55.56.159-40007-udp	2	
10.0.0.45-157.55.56.159-40014-udp	9	
10.0.0.45-157.55.56.159-40018-udp	6200000s000000000s00000s00000000000s00000	
10.0.0.45-157.55.56.159-40021-udp	960000000000000000000000000000000000000000	
10.0.0.45-157.55.56.159-40027-rtcp	2	
10.0.0.45-157.55.56.159-40027-udp	2	
10.0.0.45-157.55.56.160-40013-udp	5	
10.0.0.45-157.55.56.160-40023-udp	2200000s000000000000000s00000000000B00000000	
10.0.0.45-157.55.56.161-40022-udp	990v0e0v000v0e0i0v00000v0E0E0v0z00z0V000000v0e0E0E0e0e0E0Z00000Z0v00v0e0e0e0e0	
10.0.0.45-157.55.56.162-40014-udp	550	
10.0.0.45-157.55.56.162-40029-udp	8	
10.0.0.45-157.55.56.162-40032-udp	8200000000000000000000000000000000000000	
10.0.0.45-157.55.56.162-40033-udp	260	
10.0.0.45-157.55.56.165-40014-udp	5	
10.0.0.45-157.55.56.165-40019-udp	2	
10.0.0.45-157.55.56.166-40004-udp	250	
10.0.0.45-157.55.56.166-40007-udp	9	
10.0.0.45-157.55.56.166-40018-udp	2	
10.0.0.45-157.55.56.166-40019-udp	6	
10.0.0.45-157.55.56.166-40020-udp	5	
10.0.0.45-157.55.56.166-40029-udp	2	
10.0.0.45-157.55.56.166-40031-udp	8	
10.0.0.45-157.55.56.166-40033-udp	2200000s0000000000	
10.0.0.45-157.55.56.167-40004-udp	5	
10.0.0.45-157.55.56.167-40012-udp	6	
10.0.0.45-157.55.56.167-40017-udp	2	
10.0.0.45-157.55.56.167-40019-udp	2	
10.0.0.45-157.55.56.167-40026-udp	5	
10.0.0.45-157.55.56.168-40002-udp	5	
10.0.0.45-157.55.56.168-40011-udp	2	
